date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
30.09.2024 00:00,-10.1,71,1,100%,Trace of precipitation
30.09.2024 03:00,27.3,70,19,70 – 80%,
30.09.2024 06:00,-2.2,57,0,100%,4.0
30.09.2024 09:00,9.3,82,7,25%,Trace of precipitation
30.09.2024 12:00,7.7,46,13,50%,0.8
30.09.2024 15:00,17.9,80,8,70 – 80%,Trace of precipitation
30.09.2024 18:00,-4.0,40,1,100%,
30.09.2024 21:00,16.6,53,4,50%,
01.10.2024 00:00,32.2,91,7,0%,1.0
01.10.2024 03:00,-1.6,71,15,0%,Trace of precipitation
01.10.2024 06:00,13.9,45,15,50%,
01.10.2024 09:00,5.4,78,12,25%,
01.10.2024 12:00,16.3,49,19,50%,
01.10.2024 15:00,12.2,46,14,50%,
01.10.2024 18:00,5.6,65,0,70 – 80%,
01.10.2024 21:00,16.9,73,2,0%,
02.10.2024 00:00,30.0,69,5,0%,
02.10.2024 03:00,10.1,75,13,100%,
02.10.2024 06:00,19.2,60,3,50%,
02.10.2024 09:00,-0.9,99,17,50%,0.8
02.10.2024 12:00,2.4,56,14,25%,8.0
02.10.2024 15:00,16.7,72,8,0%,10.0
02.10.2024 18:00,26.8,49,17,25%,
02.10.2024 21:00,15.6,90,2,70 – 80%,
03.10.2024 00:00,8.9,86,9,100%,2.0
03.10.2024 03:00,12.0,81,16,25%,1.0
03.10.2024 06:00,-0.5,90,6,0%,
03.10.2024 09:00,18.0,51,14,70 – 80%,
03.10.2024 12:00,20.8,95,0,50%,
03.10.2024 15:00,7.5,55,10,70 – 80%,
03.10.2024 18:00,7.3,80,16,25%,
03.10.2024 21:00,14.7,71,4,0%,0.3
04.10.2024 00:00,7.6,54,6,25%,
04.10.2024 03:00,11.3,66,18,50%,0.8
04.10.2024 06:00,33.0,67,14,50%,4.0
04.10.2024 09:00,9.5,56,2,0%,Trace of precipitation
04.10.2024 12:00,8.4,85,14,100%,0.3
04.10.2024 15:00,5.5,98,4,70 – 80%,1.0
04.10.2024 18:00,19.4,89,11,70 – 80%,
04.10.2024 21:00,10.2,97,19,50%,0.5
05.10.2024 00:00,5.5,41,4,25%,0.3
05.10.2024 03:00,25.2,75,2,25%,
05.10.2024 06:00,26.2,89,8,100%,3.0
05.10.2024 09:00,6.0,46,8,25%,Trace of precipitation
05.10.2024 12:00,-6.7,52,6,70 – 80%,0.8
05.10.2024 15:00,22.1,54,1,25%,
05.10.2024 18:00,5.2,64,15,100%,
05.10.2024 21:00,19.9,62,8,70 – 80%,
06.10.2024 00:00,-7.7,99,12,25%,
06.10.2024 03:00,20.9,61,18,70 – 80%,
06.10.2024 06:00,-0.1,65,19,50%,
06.10.2024 09:00,19.3,72,16,50%,0.5
06.10.2024 12:00,12.1,50,5,50%,
06.10.2024 15:00,2.5,49,3,25%,
06.10.2024 18:00,7.9,64,0,100%,
06.10.2024 21:00,18.9,76,17,70 – 80%,
07.10.2024 00:00,13.1,87,18,0%,
07.10.2024 03:00,17.8,82,8,50%,
07.10.2024 06:00,31.8,92,12,50%,
07.10.2024 09:00,-3.6,77,7,0%,
07.10.2024 12:00,28.2,80,12,0%,
07.10.2024 15:00,13.0,84,14,25%,
07.10.2024 18:00,3.0,63,10,70 – 80%,
07.10.2024 21:00,-1.3,79,11,50%,
08.10.2024 00:00,10.1,85,13,100%,
08.10.2024 03:00,21.2,95,3,25%,14.0
08.10.2024 06:00,10.7,72,0,25%,6.0
08.10.2024 09:00,27.1,56,3,100%,
08.10.2024 12:00,-2.5,63,18,100%,
08.10.2024 15:00,11.9,76,8,100%,0.3
08.10.2024 18:00,-0.5,96,9,0%,
08.10.2024 21:00,15.6,41,3,50%,Trace of precipitation
09.10.2024 00:00,20.9,71,19,0%,2.0
09.10.2024 03:00,7.8,96,8,50%,2.0
09.10.2024 06:00,-14.0,99,12,0%,0.3
09.10.2024 09:00,14.0,63,11,70 – 80%,0.3
09.10.2024 12:00,16.4,48,10,50%,0.8
09.10.2024 15:00,16.0,43,11,25%,0.3
09.10.2024 18:00,24.4,56,17,50%,1.0
09.10.2024 21:00,1.3,56,11,50%,1.0
10.10.2024 00:00,18.8,92,15,50%,
10.10.2024 03:00,23.9,89,4,70 – 80%,
10.10.2024 06:00,-5.8,87,19,0%,4.0
10.10.2024 09:00,15.2,69,11,25%,
10.10.2024 12:00,7.0,79,10,0%,16.0
10.10.2024 15:00,11.2,97,8,0%,Trace of precipitation
10.10.2024 18:00,15.5,50,17,100%,Trace of precipitation
10.10.2024 21:00,7.1,60,2,70 – 80%,Trace of precipitation
11.10.2024 00:00,5.2,60,19,100%,5.0
11.10.2024 03:00,12.3,57,16,70 – 80%,
11.10.2024 06:00,1.1,94,13,0%,16.0
11.10.2024 09:00,1.1,68,0,0%,
11.10.2024 12:00,18.8,63,16,70 – 80%,
11.10.2024 15:00,0.5,49,7,0%,
11.10.2024 18:00,18.7,84,4,0%,
11.10.2024 21:00,16.6,56,4,25%,
12.10.2024 00:00,-5.3,57,8,100%,
12.10.2024 03:00,5.2,81,2,100%,5.0
12.10.2024 06:00,23.9,87,18,100%,2.0
12.10.2024 09:00,2.2,59,8,50%,
12.10.2024 12:00,7.4,76,17,25%,
12.10.2024 15:00,16.6,84,15,100%,8.0
12.10.2024 18:00,19.8,57,0,100%,Trace of precipitation
12.10.2024 21:00,9.5,56,1,25%,1.0
13.10.2024 00:00,6.0,48,13,0%,
13.10.2024 03:00,26.2,53,13,100%,20.0
13.10.2024 06:00,29.4,88,0,0%,
13.10.2024 09:00,21.8,68,15,100%,6.0
13.10.2024 12:00,12.9,70,14,70 – 80%,
13.10.2024 15:00,3.9,43,14,50%,
13.10.2024 18:00,3.7,57,11,100%,
13.10.2024 21:00,17.2,98,15,70 – 80%,
14.10.2024 00:00,16.2,59,13,25%,
14.10.2024 03:00,26.0,95,14,70 – 80%,1.0
14.10.2024 06:00,18.5,95,14,25%,0.3
14.10.2024 09:00,-3.0,86,18,100%,
14.10.2024 12:00,22.5,82,7,25%,
14.10.2024 15:00,2.0,83,1,70 – 80%,
14.10.2024 18:00,8.2,48,1,50%,9.0
14.10.2024 21:00,14.5,52,9,0%,
15.10.2024 00:00,32.0,54,2,0%,
15.10.2024 03:00,43.1,66,16,50%,
15.10.2024 06:00,18.1,54,7,0%,0.8
15.10.2024 09:00,10.2,67,3,100%,
15.10.2024 12:00,17.3,76,13,100%,
15.10.2024 15:00,20.9,94,9,70 – 80%,1.0
15.10.2024 18:00,8.8,58,0,70 – 80%,9.0
15.10.2024 21:00,30.0,65,3,25%,1.0
16.10.2024 00:00,14.3,91,0,70 – 80%,
16.10.2024 03:00,17.0,65,16,100%,
16.10.2024 06:00,18.7,64,16,70 – 80%,2.0
16.10.2024 09:00,16.2,65,6,0%,0.3
16.10.2024 12:00,20.4,65,19,25%,
16.10.2024 15:00,5.8,85,14,25%,
16.10.2024 18:00,6.4,67,12,100%,
16.10.2024 21:00,1.0,88,1,70 – 80%,
17.10.2024 00:00,16.4,57,18,0%,12.0
17.10.2024 03:00,19.8,71,12,70 – 80%,8.0
17.10.2024 06:00,16.6,92,10,50%,
17.10.2024 09:00,28.7,42,14,70 – 80%,
17.10.2024 12:00,11.9,41,9,100%,Trace of precipitation
17.10.2024 15:00,18.7,72,8,70 – 80%,
17.10.2024 18:00,1.1,81,8,25%,2.0
17.10.2024 21:00,8.1,58,19,0%,0.3
18.10.2024 00:00,19.0,56,0,100%,1.0
18.10.2024 03:00,20.5,83,16,50%,
18.10.2024 06:00,9.1,72,11,0%,
18.10.2024 09:00,11.3,51,9,0%,
18.10.2024 12:00,-3.2,88,4,25%,
18.10.2024 15:00,8.4,95,17,25%,
18.10.2024 18:00,20.9,42,14,25%,Trace of precipitation
18.10.2024 21:00,17.8,82,5,100%,0.8
19.10.2024 00:00,17.0,88,6,70 – 80%,Trace of precipitation
19.10.2024 03:00,12.5,94,16,0%,
19.10.2024 06:00,12.1,65,5,70 – 80%,5.0
19.10.2024 09:00,5.4,74,7,70 – 80%,2.0
19.10.2024 12:00,19.0,47,11,25%,
19.10.2024 15:00,16.2,91,13,70 – 80%,2.0
19.10.2024 18:00,16.9,75,11,0%,
19.10.2024 21:00,6.7,92,9,0%,
20.10.2024 00:00,-9.5,93,19,50%,
20.10.2024 03:00,23.0,46,14,100%,Trace of precipitation
20.10.2024 06:00,7.2,85,6,70 – 80%,3.0
20.10.2024 09:00,3.4,85,8,100%,
20.10.2024 12:00,18.9,75,9,100%,
20.10.2024 15:00,8.1,55,9,100%,
20.10.2024 18:00,22.6,63,15,100%,
20.10.2024 21:00,18.2,93,6,0%,
21.10.2024 00:00,18.8,40,4,70 – 80%,
21.10.2024 03:00,-1.7,88,2,50%,
21.10.2024 06:00,24.1,64,17,100%,4.0
21.10.2024 09:00,14.6,49,10,50%,
21.10.2024 12:00,8.3,93,14,0%,3.0
21.10.2024 15:00,13.4,55,19,0%,
21.10.2024 18:00,-5.8,55,4,25%,
21.10.2024 21:00,16.1,97,11,100%,
22.10.2024 00:00,1.7,47,3,25%,
22.10.2024 03:00,-1.5,68,14,50%,
22.10.2024 06:00,-3.2,78,8,70 – 80%,0.3
22.10.2024 09:00,23.1,67,6,25%,Trace of precipitation
22.10.2024 12:00,5.7,45,9,0%,
22.10.2024 15:00,27.3,55,12,100%,
22.10.2024 18:00,6.6,59,7,50%,0.3
22.10.2024 21:00,-5.1,55,11,0%,
23.10.2024 00:00,0.8,46,18,70 – 80%,0.8
23.10.2024 03:00,24.4,80,0,100%,3.0
23.10.2024 06:00,10.4,53,15,70 – 80%,0.5
23.10.2024 09:00,6.5,82,16,70 – 80%,
23.10.2024 12:00,13.6,65,17,100%,
23.10.2024 15:00,17.0,65,10,100%,
23.10.2024 18:00,23.2,53,17,70 – 80%,16.0
23.10.2024 21:00,26.5,46,6,50%,12.0
24.10.2024 00:00,8.4,72,17,100%,3.0
24.10.2024 03:00,-1.3,65,7,0%,8.0
24.10.2024 06:00,7.9,96,5,25%,1.0
24.10.2024 09:00,14.6,84,6,50%,0.5
24.10.2024 12:00,2.4,59,9,100%,0.5
24.10.2024 15:00,2.4,42,10,100%,7.0
24.10.2024 18:00,15.4,91,12,50%,
24.10.2024 21:00,11.5,43,8,25%,
25.10.2024 00:00,12.3,65,6,70 – 80%,Trace of precipitation
25.10.2024 03:00,4.4,50,8,0%,
25.10.2024 06:00,9.7,41,12,100%,
25.10.2024 09:00,2.8,53,2,25%,Trace of precipitation
25.10.2024 12:00,20.9,83,2,0%,Trace of precipitation
25.10.2024 15:00,22.4,69,0,50%,4.0
25.10.2024 18:00,-6.5,88,19,100%,
25.10.2024 21:00,2.7,51,1,70 – 80%,Trace of precipitation
26.10.2024 00:00,-3.0,65,2,50%,
26.10.2024 03:00,5.5,83,14,100%,Trace of precipitation
26.10.2024 06:00,11.2,72,5,25%,
26.10.2024 09:00,-2.5,52,12,0%,2.0
26.10.2024 12:00,2.8,53,0,0%,0.8
26.10.2024 15:00,2.0,63,19,100%,
26.10.2024 18:00,14.1,73,18,50%,1.0
26.10.2024 21:00,12.7,83,0,70 – 80%,5.0
27.10.2024 00:00,4.8,65,1,25%,
27.10.2024 03:00,13.8,60,14,100%,
27.10.2024 06:00,6.5,67,13,25%,
27.10.2024 09:00,9.3,87,18,0%,
27.10.2024 12:00,28.7,75,10,70 – 80%,3.0
27.10.2024 15:00,25.4,79,14,25%,3.0
27.10.2024 18:00,-1.0,41,5,100%,
27.10.2024 21:00,20.3,81,19,70 – 80%,
28.10.2024 00:00,20.1,48,8,50%,
28.10.2024 03:00,0.5,62,4,100%,
28.10.2024 06:00,20.2,54,19,25%,
28.10.2024 09:00,27.4,52,1,70 – 80%,
28.10.2024 12:00,0.8,62,5,100%,
28.10.2024 15:00,2.8,56,17,70 – 80%,0.5
28.10.2024 18:00,22.2,87,18,70 – 80%,2.0
28.10.2024 21:00,14.7,99,8,70 – 80%,
29.10.2024 00:00,17.5,41,5,25%,2.0
29.10.2024 03:00,15.4,59,13,100%,14.0
29.10.2024 06:00,15.9,59,12,0%,Trace of precipitation
29.10.2024 09:00,-1.3,98,10,0%,
29.10.2024 12:00,22.5,85,11,25%,3.0
29.10.2024 15:00,23.7,42,18,25%,Trace of precipitation
29.10.2024 18:00,9.7,94,18,70 – 80%,
29.10.2024 21:00,11.6,51,18,100%,
30.10.2024 00:00,-3.3,79,12,100%,Trace of precipitation
30.10.2024 03:00,17.1,41,13,50%,0.8
30.10.2024 06:00,17.7,75,17,50%,5.0
30.10.2024 09:00,11.4,53,11,0%,12.0
30.10.2024 12:00,23.2,55,3,50%,Trace of precipitation
30.10.2024 15:00,8.7,58,9,50%,
30.10.2024 18:00,17.6,73,16,0%,
30.10.2024 21:00,1.8,83,3,0%,0.5
31.10.2024 00:00,11.8,85,11,50%,
31.10.2024 03:00,10.3,45,12,100%,
31.10.2024 06:00,14.3,52,3,50%,0.3
31.10.2024 09:00,8.3,75,9,70 – 80%,1.0
31.10.2024 12:00,10.7,61,2,70 – 80%,
31.10.2024 15:00,20.3,57,14,70 – 80%,
31.10.2024 18:00,7.6,51,1,25%,
31.10.2024 21:00,-4.1,91,16,70 – 80%,
01.11.2024 00:00,29.5,98,5,100%,5.0
01.11.2024 03:00,25.8,93,7,25%,
01.11.2024 06:00,-0.9,69,2,25%,0.8
01.11.2024 09:00,18.9,92,17,70 – 80%,1.0
01.11.2024 12:00,7.0,90,0,50%,0.3
01.11.2024 15:00,14.6,79,15,0%,
01.11.2024 18:00,14.9,46,6,50%,
01.11.2024 21:00,9.7,71,2,50%,
02.11.2024 00:00,4.2,87,3,25%,
02.11.2024 03:00,5.1,58,8,25%,4.0
02.11.2024 06:00,2.8,45,4,25%,
02.11.2024 09:00,3.7,59,18,100%,2.0
02.11.2024 12:00,11.3,66,14,100%,
02.11.2024 15:00,4.8,92,7,0%,
02.11.2024 18:00,18.8,82,5,25%,4.0
02.11.2024 21:00,26.9,76,17,70 – 80%,
03.11.2024 00:00,6.2,87,18,25%,
03.11.2024 03:00,14.4,46,14,100%,
03.11.2024 06:00,17.0,98,6,25%,
03.11.2024 09:00,16.7,44,9,100%,2.0
03.11.2024 12:00,12.8,50,5,25%,
03.11.2024 15:00,19.4,54,13,70 – 80%,
03.11.2024 18:00,16.8,42,16,0%,
03.11.2024 21:00,-0.4,97,8,70 – 80%,Trace of precipitation
04.11.2024 00:00,20.7,44,18,100%,
04.11.2024 03:00,20.9,62,4,50%,
04.11.2024 06:00,4.4,92,6,70 – 80%,
04.11.2024 09:00,12.4,76,18,25%,
04.11.2024 12:00,18.8,48,19,0%,
04.11.2024 15:00,9.9,54,6,25%,
04.11.2024 18:00,22.7,42,1,25%,
04.11.2024 21:00,35.6,68,15,70 – 80%,
05.11.2024 00:00,4.1,45,12,0%,
05.11.2024 03:00,-1.8,56,7,50%,4.0
05.11.2024 06:00,15.0,65,5,25%,Trace of precipitation
05.11.2024 09:00,19.2,60,5,0%,
05.11.2024 12:00,9.7,47,8,50%,
05.11.2024 15:00,26.5,60,3,25%,0.8
05.11.2024 18:00,-1.4,96,10,0%,13.0
05.11.2024 21:00,18.9,50,4,70 – 80%,
06.11.2024 00:00,5.9,77,16,25%,1.0
06.11.2024 03:00,29.2,47,19,25%,
06.11.2024 06:00,31.9,81,6,0%,
06.11.2024 09:00,4.3,63,14,25%,10.0
06.11.2024 12:00,6.5,74,14,50%,2.0
06.11.2024 15:00,20.6,94,13,25%,0.3
06.11.2024 18:00,8.1,53,12,100%,
06.11.2024 21:00,11.5,94,10,50%,
07.11.2024 00:00,12.3,53,12,0%,1.0
07.11.2024 03:00,-7.2,49,8,50%,
07.11.2024 06:00,11.9,51,9,100%,
07.11.2024 09:00,5.1,77,3,100%,
07.11.2024 12:00,7.1,83,16,25%,
07.11.2024 15:00,26.4,94,13,25%,
07.11.2024 18:00,-0.6,85,17,70 – 80%,0.3
07.11.2024 21:00,20.1,73,10,50%,0.5
08.11.2024 00:00,9.2,80,15,70 – 80%,
08.11.2024 03:00,9.2,49,0,100%,Trace of precipitation
08.11.2024 06:00,19.9,97,6,25%,
08.11.2024 09:00,15.4,56,9,25%,6.0
08.11.2024 12:00,17.7,56,8,25%,
08.11.2024 15:00,21.7,42,2,0%,3.0
08.11.2024 18:00,8.7,70,13,100%,0.3
08.11.2024 21:00,5.9,90,14,25%,
09.11.2024 00:00,1.1,40,1,100%,
09.11.2024 03:00,3.7,51,13,25%,Trace of precipitation
09.11.2024 06:00,41.5,78,15,50%,
09.11.2024 09:00,24.4,43,6,100%,Trace of precipitation
09.11.2024 12:00,-1.5,81,3,70 – 80%,68.0
09.11.2024 15:00,-1.2,52,17,0%,
09.11.2024 18:00,16.8,73,4,70 – 80%,15.0
09.11.2024 21:00,17.5,81,5,100%,2.0
10.11.2024 00:00,17.5,60,6,25%,Trace of precipitation
10.11.2024 03:00,9.5,61,14,100%,
10.11.2024 06:00,10.7,96,0,0%,
10.11.2024 09:00,15.3,43,3,100%,
10.11.2024 12:00,12.9,57,0,25%,8.0
10.11.2024 15:00,-10.2,44,10,70 – 80%,8.0
10.11.2024 18:00,9.7,58,17,50%,10.0
10.11.2024 21:00,3.5,41,13,70 – 80%,
11.11.2024 00:00,13.8,51,10,25%,
11.11.2024 03:00,41.9,56,9,25%,4.0
11.11.2024 06:00,15.7,49,16,0%,Trace of precipitation
11.11.2024 09:00,8.9,73,3,100%,2.0
11.11.2024 12:00,21.2,45,14,100%,Trace of precipitation
11.11.2024 15:00,16.8,47,15,70 – 80%,5.0
11.11.2024 18:00,16.2,90,12,50%,3.0
11.11.2024 21:00,18.1,50,8,50%,0.3
12.11.2024 00:00,32.6,96,10,0%,
12.11.2024 03:00,0.7,51,10,25%,4.0
12.11.2024 06:00,16.7,48,5,0%,12.0
12.11.2024 09:00,2.7,41,0,100%,
12.11.2024 12:00,17.6,47,5,25%,
12.11.2024 15:00,2.8,97,12,0%,
12.11.2024 18:00,7.8,50,4,70 – 80%,
12.11.2024 21:00,9.0,99,14,100%,
13.11.2024 00:00,21.8,92,17,50%,
13.11.2024 03:00,21.2,75,19,0%,
13.11.2024 06:00,-0.5,49,13,100%,
13.11.2024 09:00,12.5,60,14,100%,Trace of precipitation
13.11.2024 12:00,4.9,59,4,50%,
13.11.2024 15:00,-0.6,87,3,50%,
13.11.2024 18:00,9.8,47,1,50%,
13.11.2024 21:00,8.9,75,6,0%,
14.11.2024 00:00,36.3,68,9,50%,
14.11.2024 03:00,16.3,81,15,70 – 80%,0.8
14.11.2024 06:00,-1.8,51,9,100%,0.8
14.11.2024 09:00,6.4,53,17,50%,
14.11.2024 12:00,22.2,87,16,100%,0.8
14.11.2024 15:00,32.9,93,12,25%,
14.11.2024 18:00,-3.9,89,0,25%,4.0
14.11.2024 21:00,-6.8,60,0,50%,6.0
15.11.2024 00:00,30.7,61,14,100%,
15.11.2024 03:00,15.9,60,0,25%,Trace of precipitation
15.11.2024 06:00,3.3,83,5,50%,Trace of precipitation
15.11.2024 09:00,17.3,89,12,100%,0.3
15.11.2024 12:00,-14.4,69,0,50%,2.0
15.11.2024 15:00,12.0,78,4,100%,0.8
15.11.2024 18:00,15.3,59,8,25%,
15.11.2024 21:00,21.2,63,16,50%,Trace of precipitation
16.11.2024 00:00,1.9,62,15,25%,Trace of precipitation
16.11.2024 03:00,12.9,46,7,50%,Trace of precipitation
16.11.2024 06:00,2.7,48,16,0%,2.0
16.11.2024 09:00,14.6,40,14,25%,
16.11.2024 12:00,3.0,65,0,25%,
16.11.2024 15:00,7.9,77,11,70 – 80%,
16.11.2024 18:00,2.0,77,4,25%,
16.11.2024 21:00,18.5,93,5,100%,
17.11.2024 00:00,20.6,83,0,50%,9.0
17.11.2024 03:00,9.7,61,0,0%,0.8
17.11.2024 06:00,12.4,83,9,100%,2.0
17.11.2024 09:00,-2.5,49,9,100%,
17.11.2024 12:00,9.0,94,2,100%,Trace of precipitation
17.11.2024 15:00,11.5,97,16,100%,Trace of precipitation
17.11.2024 18:00,38.2,45,18,0%,Trace of precipitation
17.11.2024 21:00,0.9,56,10,70 – 80%,
18.11.2024 00:00,26.6,90,17,25%,
18.11.2024 03:00,22.0,89,1,100%,2.0
18.11.2024 06:00,14.8,77,8,25%,
18.11.2024 09:00,29.6,63,16,25%,13.0
18.11.2024 12:00,15.7,90,13,100%,2.0
18.11.2024 15:00,15.9,49,3,70 – 80%,4.0
18.11.2024 18:00,11.5,95,16,25%,0.8
18.11.2024 21:00,24.2,47,16,50%,Trace of precipitation
19.11.2024 00:00,23.0,60,11,25%,2.0
19.11.2024 03:00,5.7,95,19,100%,
19.11.2024 06:00,-1.2,45,17,0%,
19.11.2024 09:00,10.0,60,2,25%,
19.11.2024 12:00,4.0,96,10,70 – 80%,
19.11.2024 15:00,11.4,78,17,50%,
19.11.2024 18:00,24.4,63,3,50%,
19.11.2024 21:00,7.4,72,16,0%,2.0
20.11.2024 00:00,11.6,98,17,0%,
20.11.2024 03:00,12.6,57,4,25%,
20.11.2024 06:00,20.5,95,13,100%,Trace of precipitation
20.11.2024 09:00,-10.5,67,9,70 – 80%,5.0
20.11.2024 12:00,5.9,96,14,50%,0.5
20.11.2024 15:00,14.1,91,0,0%,2.0
20.11.2024 18:00,24.0,71,15,70 – 80%,
20.11.2024 21:00,7.1,51,10,100%,
21.11.2024 00:00,-6.8,87,19,50%,
21.11.2024 03:00,18.2,81,5,50%,
21.11.2024 06:00,5.6,66,15,100%,
21.11.2024 09:00,0.1,49,1,50%,Trace of precipitation
21.11.2024 12:00,5.8,85,0,100%,
21.11.2024 15:00,10.2,96,8,50%,
21.11.2024 18:00,6.0,91,11,25%,
21.11.2024 21:00,-10.1,81,16,100%,0.3
22.11.2024 00:00,21.0,71,14,70 – 80%,
22.11.2024 03:00,24.7,81,18,25%,
22.11.2024 06:00,18.5,65,9,70 – 80%,
22.11.2024 09:00,0.6,64,11,50%,
22.11.2024 12:00,10.0,50,13,70 – 80%,
22.11.2024 15:00,11.9,62,8,25%,
22.11.2024 18:00,18.0,73,12,100%,
22.11.2024 21:00,18.7,96,2,0%,6.0
23.11.2024 00:00,4.7,91,13,70 – 80%,
23.11.2024 03:00,12.8,79,9,0%,0.8
23.11.2024 06:00,16.6,62,15,70 – 80%,
23.11.2024 09:00,26.6,68,6,70 – 80%,
23.11.2024 12:00,19.0,70,3,100%,
23.11.2024 15:00,19.9,46,19,50%,
23.11.2024 18:00,12.8,79,10,25%,
23.11.2024 21:00,26.1,72,15,25%,
24.11.2024 00:00,16.1,60,19,25%,2.0
24.11.2024 03:00,3.4,41,3,50%,0.3
24.11.2024 06:00,26.0,57,16,0%,4.0
24.11.2024 09:00,19.0,86,12,25%,
24.11.2024 12:00,7.6,72,10,0%,0.8
24.11.2024 15:00,7.2,76,2,50%,
24.11.2024 18:00,15.0,73,8,50%,Trace of precipitation
24.11.2024 21:00,16.6,59,5,100%,
25.11.2024 00:00,14.0,74,10,25%,
25.11.2024 03:00,15.1,90,15,100%,0.3
25.11.2024 06:00,29.0,89,18,25%,7.0
25.11.2024 09:00,22.7,93,4,50%,
25.11.2024 12:00,13.9,57,13,50%,
25.11.2024 15:00,21.4,85,16,70 – 80%,
25.11.2024 18:00,1.7,63,2,70 – 80%,13.0
25.11.2024 21:00,16.0,47,3,50%,
26.11.2024 00:00,30.1,69,15,50%,0.5
26.11.2024 03:00,9.8,83,15,0%,
26.11.2024 06:00,3.5,92,3,0%,
26.11.2024 09:00,5.5,49,18,100%,3.0
26.11.2024 12:00,1.1,62,16,70 – 80%,
26.11.2024 15:00,4.2,91,12,70 – 80%,
26.11.2024 18:00,8.3,88,0,50%,
26.11.2024 21:00,-2.1,50,11,50%,Trace of precipitation
27.11.2024 00:00,12.2,41,3,100%,0.3
27.11.2024 03:00,21.0,97,10,70 – 80%,1.0
27.11.2024 06:00,2.9,65,4,0%,Trace of precipitation
27.11.2024 09:00,27.2,75,1,25%,Trace of precipitation
27.11.2024 12:00,17.1,72,16,100%,
27.11.2024 15:00,22.3,86,7,25%,
27.11.2024 18:00,5.4,52,5,0%,0.3
27.11.2024 21:00,20.5,79,8,0%,10.0
28.11.2024 00:00,1.1,64,12,25%,
28.11.2024 03:00,20.9,43,10,100%,
28.11.2024 06:00,13.7,81,15,25%,
28.11.2024 09:00,17.5,58,15,100%,
28.11.2024 12:00,0.2,57,1,100%,
28.11.2024 15:00,3.0,76,9,50%,Trace of precipitation
28.11.2024 18:00,18.0,69,11,70 – 80%,
28.11.2024 21:00,2.5,58,7,70 – 80%,Trace of precipitation
29.11.2024 00:00,16.6,97,10,0%,Trace of precipitation
29.11.2024 03:00,-1.7,62,9,50%,Trace of precipitation
29.11.2024 06:00,20.5,98,12,70 – 80%,
29.11.2024 09:00,-0.3,93,16,100%,
29.11.2024 12:00,17.5,55,6,100%,
29.11.2024 15:00,18.3,40,2,25%,
29.11.2024 18:00,5.0,51,19,25%,
29.11.2024 21:00,17.8,63,12,100%,0.3
30.11.2024 00:00,14.6,73,18,100%,
30.11.2024 03:00,6.6,92,6,25%,Trace of precipitation
30.11.2024 06:00,1.9,96,8,70 – 80%,Trace of precipitation
30.11.2024 09:00,-7.6,47,18,0%,Trace of precipitation
30.11.2024 12:00,15.5,57,12,25%,Trace of precipitation
30.11.2024 15:00,-3.6,96,7,70 – 80%,
30.11.2024 18:00,13.0,87,17,70 – 80%,20.0
30.11.2024 21:00,9.4,44,1,70 – 80%,
01.12.2024 00:00,18.8,65,17,50%,0.5
01.12.2024 03:00,9.0,69,17,50%,
01.12.2024 06:00,8.7,93,10,70 – 80%,
01.12.2024 09:00,19.3,52,0,100%,
01.12.2024 12:00,15.4,58,13,50%,
01.12.2024 15:00,15.2,68,15,25%,
01.12.2024 18:00,16.7,42,10,50%,
01.12.2024 21:00,-3.4,65,0,100%,4.0
02.12.2024 00:00,19.6,79,6,0%,
02.12.2024 03:00,18.1,98,15,50%,
02.12.2024 06:00,1.8,97,13,70 – 80%,
02.12.2024 09:00,9.6,97,14,70 – 80%,
02.12.2024 12:00,11.6,51,13,70 – 80%,
02.12.2024 15:00,10.7,41,10,0%,5.0
02.12.2024 18:00,15.3,50,15,100%,
02.12.2024 21:00,26.3,83,18,25%,
03.12.2024 00:00,22.8,67,16,100%,
03.12.2024 03:00,-1.1,57,5,0%,
03.12.2024 06:00,18.2,52,10,70 – 80%,
03.12.2024 09:00,25.3,76,16,100%,0.3
03.12.2024 12:00,15.9,61,8,25%,
03.12.2024 15:00,22.9,51,17,70 – 80%,
03.12.2024 18:00,32.1,41,16,25%,3.0
03.12.2024 21:00,22.2,76,11,50%,
04.12.2024 00:00,14.5,46,4,25%,0.8
04.12.2024 03:00,22.5,65,10,70 – 80%,
04.12.2024 06:00,13.4,65,3,50%,
04.12.2024 09:00,12.2,63,3,70 – 80%,34.0
04.12.2024 12:00,8.5,51,2,70 – 80%,
04.12.2024 15:00,27.6,55,16,50%,0.3
04.12.2024 18:00,3.8,62,6,25%,
04.12.2024 21:00,27.3,79,3,0%,0.8
05.12.2024 00:00,17.0,99,12,0%,0.5
05.12.2024 03:00,-2.0,48,11,0%,4.0
05.12.2024 06:00,15.7,71,0,0%,0.3
05.12.2024 09:00,-9.0,54,18,100%,2.0
05.12.2024 12:00,18.3,76,19,0%,
05.12.2024 15:00,20.9,52,17,50%,
05.12.2024 18:00,6.1,44,10,0%,
05.12.2024 21:00,13.2,50,19,70 – 80%,
06.12.2024 00:00,31.5,49,2,0%,0.5
06.12.2024 03:00,6.9,91,16,25%,
06.12.2024 06:00,1.4,52,11,50%,
06.12.2024 09:00,26.8,80,9,50%,Trace of precipitation
06.12.2024 12:00,31.6,92,7,100%,
06.12.2024 15:00,12.0,85,14,70 – 80%,
